File	@xml:id	type	orth
xdge5	Διοσπολιτικός	NP	Διοσπολιτικός
xdge5	Διοσπολῖτις	NP	Διοσπολῖτις
xdge5	διόσπυρον	subst	διόσπυρον
xdge5	Διοσσωτήρια	NP	Διοσσωτήρια
xdge5	Διοσσωτηριασταί	NP	Διοσσωτηριασταί
xdge5	διόστεος	adj	διόστεος
xdge5	διοσφραίνω	v	διοσφραίνω
xdge5	ΔιϜοσφυσχάστᾱς	dmic	*ΔιϜοσφυσχάστᾱς
xdge5	Διοτέλης	NP	Διοτέλης
xdge5	διότι	conj	διότι
xdge5	διοτιδήποτε	adv	διοτιδήποτε
xdge5	Διοτίμα	NP	Διοτίμα
xdge5	Διότῑμος	NP	Διότῑμος
xdge5	διότιπερ	conj	διότιπερ
xdge5	Διότονος	NP	Διότονος
xdge5	διοτρεφής	adj	διοτρεφής
xdge5	Διοτρέφης	NP	Διοτρέφης
xdge5	Διοτρόφος	NP	Διοτρόφος
xdge5	διού	xr	διού
xdge5	διούγκιον	subst	διούγκιον
xdge5	Διουόδουρον	NP	Διουόδουρον
xdge5	Διούρ	NP	Διούρ
xdge5	διουρέω1	v	1 διουρέω
xdge5	διουρέω2	v	2 διουρέω
xdge5	διούρησις	subst	διούρησις
xdge5	διουρητικός	adj	διουρητικός
xdge5	διουρίζω1	v	1 διουρίζω
xdge5	διουρίζω2	xr	2 διουρίζω
xdge5	δίουρος	adj	δίουρος
xdge5	διούσιος	adj	διούσιος
xdge5	διοφανής	adj	διοφανής
xdge5	Διοφάνης	NP	Διοφάνης
xdge5	Διοφάντειοι	NP	Διοφάντειοι
xdge5	Διόφαντος	NP	Διόφαντος
xdge5	διόφθαλμος	adj	διόφθαλμος
xdge5	Διόφιλος	NP	Διόφιλος
xdge5	ΔιϜοφύκτᾱς	dmic	*ΔιϜοφύκτᾱς
xdge5	Διοφῶν	NP	Διοφῶν
xdge5	Διοχαίτης	NP	Διοχαίτης
xdge5	Διοχάρης	NP	Διοχάρης
xdge5	διοχετεία	subst	διοχετεία
xdge5	διοχετεύω	v	διοχετεύω
xdge5	διοχή	subst	διοχή
xdge5	Διοχθώνδης	NP	Διοχθώνδης
xdge5	Διοχίτης	NP	Διοχίτης
xdge5	διοχλέω	v	διοχλέω
xdge5	διόχλησις	subst	διόχλησις
xdge5	διοχλίζω	v	διοχλίζω
xdge5	δίοχλος	subst	δίοχλος
xdge5	διοχυρόω	v	διοχυρόω
xdge5	δίοψ	subst	δίοψ
xdge5	δίοψις	subst	δίοψις
xdge5	διόψομαι	xr	διόψομαι
xdge5	διπάγιον	subst	διπάγιον
xdge5	διπαθής	adj	διπαθής
xdge5	Δίπαια	NP	Δίπαια
xdge5	Διπαιεύς	NP	Διπαιεύς
xdge5	δίπαις	adj	δίπαις
xdge5	διπαλαιστιαῖος	adj	διπαλαιστιαῖος
xdge5	δῐπάλαιστος	adj	δῐπάλαιστος
xdge5	διπαλτία	subst	διπαλτία
xdge5	δίπαλτος	adj	δίπαλτος
xdge5	Διπανάμια	NP	Διπανάμια
xdge5	δίπας	xr	δίπας
xdge5	διπάτωρ	adj	διπάτωρ
xdge5	δίπαχυς	xr	δίπαχυς
xdge5	διπέδητος	adj	διπέδητος
xdge5	δίπεδος	adj	δίπεδος
xdge5	δίπελμος	adj	δίπελμος
xdge5	δίπεμπτον	subst	δίπεμπτον
xdge5	διπενθημιμερής	adj	διπενθημιμερής
xdge5	διπενθημιμερικός	adj	διπενθημιμερικός
xdge5	δίπετρος	adj	δίπετρος
xdge5	διπηχυαῖος	adj	διπηχυαῖος
xdge5	δίπηχυς	adj	δίπηχυς
xdge5	διπλαγκιστρώδης	adj	διπλαγκιστρώδης
xdge5	δῐπλάδιος	adj	δῐπλάδιος
xdge5	δῐπλάζω	v	δῐπλάζω
xdge5	δίπλαξ	adj	δίπλαξ
xdge5	διπλασιαζομένως	adv	διπλασιαζομένως
xdge5	διπλασιάζω	v	διπλασιάζω
xdge5	διπλασίασις	subst	διπλασίασις
xdge5	διπλασίασμα	subst	διπλασίασμα
xdge5	διπλασιασμός	subst	διπλασιασμός
xdge5	διπλασιαστέον	adj	διπλασιαστέον
xdge5	διπλασιαστέος	adj	διπλασιαστέος
xdge5	διπλασιαστικός	adj	διπλασιαστικός
xdge5	διπλασιεπιδιμερής	adj	διπλασιεπιδιμερής
xdge5	διπλασιεπιδίμοιρος	adj	διπλασιεπιδίμοιρος
xdge5	διπλασιεπιδίτριτος	adj	διπλασιεπιδίτριτος
xdge5	διπλασιεπίεκτος	adj	διπλασιεπίεκτος
xdge5	διπλασιεπίπεμπτος	adj	διπλασιεπίπεμπτος
xdge5	διπλασιεπιπενταμερής	adj	διπλασιεπιπενταμερής
xdge5	διπλασιεπιτέταρτος	adj	διπλασιεπιτέταρτος
xdge5	διπλασιεπιτετραμερής	adj	διπλασιεπιτετραμερής
xdge5	διπλασιεπιτετράπεμπτος	adj	διπλασιεπιτετράπεμπτος
xdge5	διπλασιεπιτριμερής	adj	διπλασιεπιτριμερής
xdge5	διπλασιεπιτριτέταρτος	adj	διπλασιεπιτριτέταρτος
xdge5	διπλασιεπίτριτος	adj	διπλασιεπίτριτος
xdge5	διπλασιεφημιόλιος	adj	διπλασιεφημιόλιος
xdge5	διπλασιεφήμισυς	adj	διπλασιεφήμισυς
xdge5	διπλασιημιόλιος	adj	διπλασιημιόλιος
xdge5	διπλασιολογία	subst	διπλασιολογία
xdge5	διπλασιόπλευρος	adj	διπλασιόπλευρος
xdge5	διπλάσιος	adj	διπλάσιος
xdge5	διπλασιόω	v	διπλασιόω
xdge5	δίπλασις	subst	δίπλασις
xdge5	διπλασίων	adj	διπλασίων
xdge5	δίπλασμα	subst	δίπλασμα
xdge5	διπλασμός	subst	διπλασμός
xdge5	διπλεθρία	subst	διπλεθρία
xdge5	δίπλεθρος	adj	δίπλεθρος
xdge5	διπλεῖ	adv	διπλεῖ
xdge5	δίπλειος	adj	δίπλειος
xdge5	δίπλευρος	adj	δίπλευρος
xdge5	διπλῆ	xr	διπλῆ
xdge5	διπλῆ	2	διπλῇ
xdge5	διπληγίς	subst	διπληγίς
xdge5	διπλήζω	v	διπλήζω
xdge5	διπλήθης	adj	διπλήθης
xdge5	διπληκτίζω	v	διπληκτίζω
xdge5	διπλήσιος	xr	διπλήσιος
xdge5	διπλίνθιος	adj	διπλίνθιος
xdge5	δίπλινθος	adj	δίπλινθος
xdge5	διπλόγραμμος	adj	διπλόγραμμος
xdge5	διπλοειδής	adj	διπλοειδής
xdge5	διπλοείλητος	adj	διπλοείλητος
xdge5	διπλοείμᾰτος	adj	διπλοείμᾰτος
xdge5	διπλόθριξ	adj	διπλόθριξ
xdge5	διπλοία	subst	διπλοία
xdge5	διπλοΐδιον	subst	διπλοΐδιον
xdge5	διπλοίζω	v	διπλοίζω
xdge5	διπλοΐς	subst	διπλοΐς
xdge5	διπλοισότης	subst	διπλοισότης
xdge5	διπλοκαρδία	subst	διπλοκαρδία
xdge5	διπλοκάριος	subst	διπλοκάριος
xdge5	διπλοκέραμον	subst	διπλοκέραμον
xdge5	διπλομοιρία	subst	διπλομοιρία
xdge5	διπλόος	adj	διπλόος
xdge5	διπλόρρους	adj	διπλόρρους
xdge5	διπλός	xr	διπλός
xdge5	διπλοσήμαντος	adj	διπλοσήμαντος
xdge5	διπλόσημος	adj	διπλόσημος
xdge5	διπλοσύνθετος	adj	διπλοσύνθετος
xdge5	διπλότης	subst	διπλότης
xdge5	διπλοτριπλόω	v	διπλοτριπλόω
xdge5	διπλουκάριος	xr	διπλουκάριος
xdge5	διπλοψυχέω	v	διπλοψυχέω
xdge5	διπλόω	v	διπλόω
xdge5	διπλῳδέομαι	v	διπλῳδέομαι
xdge5	δίπλωμα	subst	δίπλωμα
xdge5	διπλωμάτιον	subst	διπλωμάτιον
xdge5	διπλωσίδιον	subst	διπλωσίδιον
xdge5	δίπλωσις	subst	δίπλωσις
xdge5	δίπνοος	adj	δίπνοος
xdge5	διπόδης	adj	διπόδης
xdge5	δῐποδία	subst	δῐποδία
xdge5	δῐποδιάζω	v	δῐποδιάζω
xdge5	διποδιαῖος	adj	διποδιαῖος
xdge5	διποδίζω	v	διποδίζω
xdge5	διποδισμός	subst	διποδισμός
xdge5	Δίποινα	NP	Δίποινα
xdge5	Δίποινος	NP	Δίποινος
xdge5	δῐποληΐς	adj	δῐποληΐς
xdge5	Διπολιασταί	NP	Διπολιασταί
xdge5	Δῑπολίεια	NP	Δῑπολίεια
xdge5	δίπολις	subst	δίπολις
xdge5	δῐπολίτης	subst	δῐπολίτης
xdge5	Δῑπολιώδης	NP	Δῑπολιώδης
xdge5	δίπολος	adj	δίπολος
xdge5	δίπορος	adj	δίπορος
xdge5	δίπος	xr	δίπος
xdge5	δῐπόταμος	adj	δῐπόταμος
xdge5	διπούνδιος	subst	διπούνδιος
xdge5	δίπους	adj	δίπους
xdge5	διπριόνιον	subst	διπριόνιον
xdge5	δίππευσις	xr	δίππευσις
xdge5	διπροσωπίτης	adj	διπροσωπίτης
xdge5	διπρόσωπος	adj	διπρόσωπος
xdge5	δίπρυμνος	adj	δίπρυμνος
xdge5	δίπρῳρος	adj	δίπρῳρος
xdge5	δίπτερος	adj	δίπτερος
xdge5	διπτέρῠγος	adj	διπτέρῠγος
xdge5	δίπτυκτος	adj	δίπτυκτος
xdge5	δίπτυξ	adj	δίπτυξ
xdge5	δίπτυον	subst	δίπτυον
xdge5	διπτυχής	adj	διπτυχής
xdge5	διπτυχίζω	v	διπτυχίζω
xdge5	διπτύχιον	subst	διπτύχιον
xdge5	δίπτῠχος	adj	δίπτῠχος
xdge5	δίπτωτος	adj	δίπτωτος
xdge5	διπύθμενος	adj	διπύθμενος
xdge5	διπύθμην	adj	διπύθμην
xdge5	δίπυκνος	adj	δίπυκνος
xdge5	δίπυλις	subst	δίπυλις
xdge5	δίπῠλος	adj	δίπῠλος
xdge5	διπυργιαῖος	adj	διπυργιαῖος
xdge5	διπύργιος	adj	διπύργιος
xdge5	διπύρηνον	subst	διπύρηνον
xdge5	διπῠρίτης	subst	διπῠρίτης
xdge5	δίπῠρος	adj	δίπῠρος
xdge5	δίπωλος	adj	δίπωλος
xdge5	δίρ	xr	δίρ
xdge5	δίραβδος	adj	δίραβδος
xdge5	διράδαι	·	διράδαι·
xdge5	δίρηγες	xr	†δίρηγες
xdge5	δίρηγες	2	διρῆγες
xdge5	δίρι	xr	δίρι
xdge5	διριβιτώριον	subst	διριβιτώριον
xdge5	διριγεύω	v	διριγεύω
xdge5	Διρίδωτις	NP	Διρίδωτις
xdge5	Διρκαῖος	NP	Διρκαῖος
xdge5	Δίρκη	NP	Δίρκη
xdge5	δίρκος	subst	δίρκος
xdge5	δίρρυθμος	adj	δίρρυθμος
xdge5	διρρῡμία	subst	διρρῡμία
xdge5	δίρρῡμος	adj	δίρρῡμος
xdge5	δίρρυτος	adj	δίρρυτος
xdge5	Δίρφυος	NP	Δίρφυος
xdge5	Δίρφυς	NP	Δίρφυς
xdge5	Διρφωσσός	NP	Διρφωσσός
xdge5	δίς	adv	δίς
xdge5	Δίς	xr	Δίς
xdge5	δῖσα	xr	δῖσα
xdge5	δίσᾱβος	adj	δίσᾱβος
xdge5	δισακίδιον	subst	δισακίδιον
xdge5	δισακκία	subst	δισακκία
xdge5	δισάκκιον	subst	δισάκκιον
xdge5	δίσαλα	xr	δίσαλα
xdge5	δισαλέος	xr	δισαλέος
xdge5	δισανθής	adj	δισανθής
xdge5	δῐσάρπᾰγος	adj	δῐσάρπᾰγος
xdge5	δισδέκᾰτος	adj	δισδέκᾰτος
xdge5	δίσδημαι	xr	δίσδημαι
xdge5	δῐσεβδομηκοντάπηχυς	adj	δῐσεβδομηκοντάπηχυς
xdge5	δῐσέβδομος	adj	δῐσέβδομος
xdge5	δισέκγονος	subst	δισέκγονος
xdge5	δισέκτωρ	subst	δισέκτωρ
xdge5	δισεννάς	subst	δισεννάς
xdge5	δισεξαδέλφη	subst	δισεξαδέλφη
xdge5	δισεξάδελφος	subst	δισεξάδελφος
xdge5	δισεπίτριτος	adj	δισεπίτριτος
xdge5	δίσεπτα	numer	δίσεπτα
xdge5	δίσευνος	adj	δίσευνος
xdge5	δισευποσιάρχης	subst	δισευποσιάρχης
xdge5	δίσεφθος	adj	δίσεφθος
xdge5	δίσζω	xr	δίσζω
xdge5	δισήμαντος	adj	δισήμαντος
xdge5	δίσημος	adj	δίσημος
xdge5	δισθᾰνής	adj	δισθᾰνής
xdge5	δισιγνατεύω	xr	δισιγνατεύω
xdge5	δισιγνᾶτος	xr	δισιγνᾶτος
xdge5	δισιτέομαι	v	δισιτέομαι
xdge5	δισκάζεται	·	δισκάζεται·
xdge5	δίσκαλμος	adj	δίσκαλμος
xdge5	δισκάριον	subst	δισκάριον
xdge5	δισκαφέω	v	δισκαφέω
xdge5	δισκεία	subst	δισκεία
xdge5	δίσκελλα	subst	δίσκελλα
xdge5	δίσκευμα	subst	δίσκευμα
xdge5	δισκεύς	subst	δισκεύς
xdge5	δίσκευσις	subst	δίσκευσις
xdge5	δισκευτής	subst	δισκευτής
xdge5	δισκεύω	v	δισκεύω
xdge5	δισκέω	v	δισκέω
xdge5	δίσκημα	subst	δίσκημα
xdge5	δίσκην	·	δίσκην·
xdge5	δίσκηπτρος	adj	δίσκηπτρος
xdge5	δισκιπλῖνα	subst	δισκιπλῖνα
xdge5	δισκοβολέω	v	δισκοβολέω
xdge5	δισκοβολή	subst	δισκοβολή
xdge5	δισκοβολία	subst	δισκοβολία
xdge5	δισκοβόλος	subst	δισκοβόλος
xdge5	δισκοειδής	adj	δισκοειδής
xdge5	δισκοκάλυμμα	subst	δισκοκάλυμμα
xdge5	δισκόομαι	v	δισκόομαι
xdge5	δίσκος	subst	δίσκος
xdge5	Δίσκος	NP	Δίσκος
xdge5	δίσκουρα	subst	δίσκουρα
xdge5	δισκούσσωρ	subst	δισκούσσωρ
xdge5	δισκοφᾰνής	adj	δισκοφᾰνής
xdge5	δισκοφόρος	adj	δισκοφόρος
xdge5	δισμυρίανδρος	adj	δισμυρίανδρος
xdge5	δισμυριάς	subst	δισμυριάς
xdge5	δισμυριεπτακισχιλιοστός	adj	δισμυριεπτακισχιλιοστός
xdge5	δισμύριοι	numer	δισμύριοι
xdge5	Δισοραί	NP	Δισοραί
xdge5	δίσορος	adj	δίσορος
xdge5	δισπηνσάτωρ	subst	δισπηνσάτωρ
xdge5	δισπιθαμιαῖος	adj	δισπιθαμιαῖος
xdge5	δισπίθαμος	adj	δισπίθαμος
xdge5	δισπόνδειος	subst	δισπόνδειος
xdge5	δισπορέω	v	δισπορέω
xdge5	δίσπορος	subst	δίσπορος
xdge5	δισσάκῐς	adv	δισσάκῐ(ς)
xdge5	δισσάρχης	adj	δισσάρχης
xdge5	δισσαχῇ	adv	δισσαχῇ
xdge5	δίσσευμα	subst	δίσσευμα
xdge5	δισσεύω	v	δισσεύω
xdge5	δισσηγορία	subst	δισσηγορία
xdge5	δισσογραφία	subst	δισσογραφία
xdge5	δισσόκερας	adj	δισσόκερας
xdge5	δισσολογέω	v	δισσολογέω
xdge5	δισσολογία	subst	δισσολογία
xdge5	δισσολόγος	adj	δισσολόγος
xdge5	δισσοποιός	adj	δισσοποιός
xdge5	δισσόπους	adj	δισσόπους
xdge5	δισσός	adj	δισσός
xdge5	δισσότοκος	adj	δισσότοκος
xdge5	δισσοτόκος	adj	δισσοτόκος
xdge5	δισσοτόμος	adj	δισσοτόμος
xdge5	δισσοφυής	adj	δισσοφυής
xdge5	δισσύλλαβος	xr	δισσύλλαβος
xdge5	Δίστα	NP	Δίστα
xdge5	δίσταγμα	subst	δίσταγμα
xdge5	δισταγμός	subst	δισταγμός
xdge5	διστάδιος	adj	διστάδιος
xdge5	διστάζω	v	διστάζω
xdge5	δίσταθμος	·	δίσταθμος·
xdge5	διστακτικός	adj	διστακτικός
xdge5	διστάξιμος	adj	διστάξιμος
xdge5	διστασία	subst	διστασία
xdge5	διστασιάζω	v	διστασιάζω
xdge5	διστάσιος	adj	διστάσιος
xdge5	δίστασις	subst	δίστασις
xdge5	διστασμός	subst	διστασμός
xdge5	διστάτερον	subst	διστά(τρον)
xdge5	διστεγής	adj	διστεγής
xdge5	διστεγία	subst	διστεγία
xdge5	δίστεγος	adj	δίστεγος
xdge5	διστέλεχος	adj	διστέλεχος
xdge5	διστεφής	adj	διστεφής
xdge5	διστιχής	adj	διστιχής
xdge5	διστιχία	subst	διστιχία
xdge5	διστιχίασις	subst	διστιχίασις
xdge5	διστιχίδιον	subst	διστιχίδιον
xdge5	διστίχιον	subst	διστίχιον
xdge5	δίστῐχος	adj	δίστῐχος
xdge5	διστοιχία	subst	διστοιχία
xdge5	δίστοιχος	adj	δίστοιχος
xdge5	δίστολος	adj	δίστολος
xdge5	δίστομος	adj	δίστομος
xdge5	διστράλιον	subst	διστράλιον
xdge5	διστριβοῦτος	adj	διστριβοῦτος
xdge5	δίστροπος	adj	δίστροπος
xdge5	δίστροφος	adj	δίστροφος
xdge5	δίστυλον	subst	δίστυλον
xdge5	δισυλλαβέω	v	δισυλλαβέω
xdge5	δισυλλαβία	subst	δισυλλαβία
xdge5	δισύλλαβος	adj	δισύλλαβος
xdge5	δῐσύναπτος	adj	δῐσύναπτος
xdge5	δισύπαρχος	subst	δισύπαρχος
xdge5	δισύπατος	subst	δισύπατος
xdge5	δισυπόστατος	adj	δισυπόστατος
xdge5	δισφυλαρχία	subst	δισφυλαρχία
xdge5	δισφύλαρχος	subst	δισφύλαρχος
xdge5	δισχείλιοι	xr	δισχείλιοι
xdge5	δισχείλιοι	2	δισχέλιοι
xdge5	δισχείλιοι	3	δισχήλιοι
xdge5	δίσχημος	adj	δίσχημος
xdge5	δισχῐδής	adj	δισχῐδής
xdge5	δισχιδόν	adv	δισχιδόν
xdge5	δισχιλιαγωγός	adj	δισχιλιαγωγός
xdge5	δισχίλιοι	numer	δισχίλιοι
xdge5	δισχιλιοστός	adj	δισχιλιοστός
xdge5	δίσχιστος	adj	δίσχιστος
xdge5	δίσχοινος	adj	δίσχοινος
xdge5	δῐσώμᾰτος	adj	δῐσώμᾰτος
xdge5	δίσωμος	adj	δίσωμος
xdge5	δισώνυμος	adj	δισώνυμος
xdge5	Δισωτήριον	NP	Δισωτήριον
xdge5	δισῴτιος	xr	δισῴτιος
xdge5	διτάλαντος	adj	διτάλαντος
xdge5	Διτάλκης	NP	Διτάλκης
xdge5	Διτιζήλη	NP	Διτιζήλη
xdge5	Διτίωνες	NP	Διτίωνες
xdge5	δίτοιχος	·	δίτοιχος·
xdge5	δῐτοκέω	v	δῐτοκέω
xdge5	διτόκος	adj	διτόκος
xdge5	διτομή	subst	διτομή
xdge5	διτονέω	v	διτονέω
xdge5	διτονιαῖος	adj	διτονιαῖος
xdge5	διτονίζω	v	διτονίζω
xdge5	δίτονος	adj	δίτονος
xdge5	διτορμία	subst	διτορμία
xdge5	διτριχιάω	v	διτριχιάω
xdge5	δίτροπος	adj	δίτροπος
xdge5	διτρόχαιος	subst	διτρόχαιος
xdge5	διτρόχιον	subst	διτρόχιον
xdge5	δίτροχος	adj	δίτροχος
xdge5	δίτρυπος	adj	δίτρυπος
xdge5	δίτρωτος	adj	δίτρωτος
xdge5	δίτταμαι	xr	δίτταμαι
xdge5	Διτταύιον	NP	Διτταύιον
xdge5	διτταχοῦ	adv	διτταχοῦ
xdge5	διτταχῶς	adv	διτταχῶς
xdge5	δίττευσις	subst	δίττευσις
xdge5	διττογονέω	v	διττογονέω
xdge5	διττός	xr	διττός
xdge5	διττότης	subst	διττότης
xdge5	Δῑτύλᾱς	NP	Δῑτύλᾱς
xdge5	δίτυλος	adj	δίτυλος
xdge5	διυγιαίνω	v	διυγιαίνω
xdge5	διυγραίνω	v	διυγραίνω
xdge5	δίυγρος	adj	δίυγρος
xdge5	διυδατίζω	v	διυδατίζω
xdge5	δίϋδρος	adj	δίϋδρος
xdge5	διυλάττω	v	διυλάττω
xdge5	διυλήτης	adj	διυλήτ(ης)
xdge5	διυλήτης	2	διυλητ(ός)
xdge5	διυλίζω	v	διυλίζω
xdge5	διύλισις	subst	διύλισις
xdge5	διύλισμα	subst	διύλισμα
xdge5	διυλισμός	subst	διυλισμός
xdge5	διυλιστήρ	subst	διυλιστήρ
xdge5	διυλιστήριον	subst	διυλιστήριον
xdge5	διυλιστός	adj	διυλιστός
xdge5	Δίυλλος	NP	Δίυλλος
xdge5	δίυλος	adj	δίυλος
xdge5	διυπερβάλλομαι	v	διυπερβάλλομαι
xdge5	διυπερτίθεμαι	v	διυπερτίθεμαι
xdge5	διυπέχω	v	διυπέχω
xdge5	διυπηρετέω	v	διυπηρετέω
xdge5	διυπνίζω	v	διυπνίζω
xdge5	διυπνιστέον	adj	διυπνιστέον
xdge5	διυποβάλλομαι	v	διυποβάλλομαι
xdge5	διυποβλέπομαι	v	διυποβλέπομαι
xdge5	διυποκολλάω	v	διυποκολλάω
xdge5	διυποπτεύω	v	διυποπτεύω
xdge5	διυφαίνω	v	διυφαίνω
xdge5	Διυφάντᾱς	dmic	*Διυφάντᾱς
xdge5	διύφαντος	adj	διύφαντος
xdge5	διυφή	subst	διυφή
xdge5	διυφίημι	v	διυφίημι
xdge5	διφαδεύσει	v	διφαδεύσει·
xdge5	διφαλαγγαρχία	subst	διφαλαγγαρχία
xdge5	διφαλαγγία	subst	διφαλαγγία
xdge5	δῑφᾰλέος	adj	δῑφᾰλέος
xdge5	δίφαλος	adj	δίφαλος
xdge5	διφάνινος	adj	διφάνινος
xdge5	δῐφάρετρος	adj	δῐφάρετρος
xdge5	δίφαρσος	adj	δίφαρσος
xdge5	δίφας	subst	δίφας
xdge5	διφασία	subst	διφασία
xdge5	διφάσιος	adj	διφάσιος
xdge5	δίφατος	adj	δίφατος
xdge5	δῑφάω	v	δῑφάω
xdge5	δῑφέω	v	δῑφέω
xdge5	διφήτωρ	subst	διφήτωρ
xdge5	διφθέρα	subst	διφθέρα
xdge5	διφθεραλοιφός	subst	διφθεραλοιφός
xdge5	διφθεράπωλος	dmic	*διφθεράπωλος
xdge5	διφθεράριος	subst	διφθεράριος
xdge5	διφθεραφόρος	dmic	*διφθεραφόρος
xdge5	διφθερίας	subst	διφθερίας
xdge5	διφθέρινος	adj	διφθέρινος
xdge5	διφθέριον	subst	διφθέριον
xdge5	διφθερίς	subst	διφθερίς
xdge5	διφθερῖτις	subst	διφθερῖτις
xdge5	διφθερόομαι	v	διφθερόομαι
xdge5	διφθεροποιός	subst	διφθεροποιός
xdge5	διφθεροπώλης	subst	διφθεροπώλης
xdge5	διφθέρωμα	subst	διφθέρωμα
xdge5	διφθογγίζω	v	διφθογγίζω
xdge5	διφθόγγισμα	subst	διφθόγγισμα
xdge5	διφθογγιστέον	adj	διφθογγιστέον
xdge5	διφθογγογραφέω	v	διφθογγογραφέω
xdge5	διφθογγόθετος	adj	διφθογγόθετος
xdge5	διφθογγόομαι	v	διφθογγόομαι
xdge5	δίφθογγος	adj	δίφθογγος
xdge5	Διφίλεια	NP	Διφίλεια
xdge5	Διφίλη	NP	Διφίλη
xdge5	Διφιλίδης	NP	Διφιλίδης
xdge5	Δίφιλος	NP	Δίφιλος
xdge5	δῐφορέω	v	δῐφορέω
xdge5	διφόρημα	subst	διφόρημα
xdge5	διφόρησις	subst	διφόρησις
xdge5	δίφορος	adj	δίφορος
xdge5	δίφουρα	xr	δίφουρα
xdge5	δίφραγες	subst	δίφραγες
xdge5	δίφρακον	subst	δίφρακον
xdge5	δίφρακτος	subst	δίφρακτος
xdge5	δίφραξ	subst	δίφραξ
xdge5	διφρεία	subst	διφρεία
xdge5	διφρελάτειρα	subst	διφρελάτειρα
xdge5	δίγρευσις	subst	δίγρευσις
xdge5	διφρευτής	subst	διφρευτής
xdge5	διφρευτικός	adj	διφρευτικός
xdge5	διφρεύω	v	διφρεύω
xdge5	διφρηλᾰσία	subst	διφρηλᾰσία
xdge5	διφρηλᾰτέω	v	διφρηλᾰτέω
xdge5	διφρηλάτης	subst	διφρηλάτης
xdge5	διφρήλᾰτος	adj	διφρήλᾰτος
xdge5	Διφρίδας	NP	Διφρίδας
xdge5	διφρίδιον	subst	διφρίδιον
xdge5	διφρίον	subst	διφρίον
xdge5	δίφριος	adj	δίφριος
xdge5	δίφρις	subst	δίφρις
xdge5	διφρίσκος	subst	διφρίσκος
xdge5	Δίφροι	NP	Δίφροι
xdge5	δίφροντις	adj	δίφροντις
xdge5	διφροπηγία	subst	διφροπηγία
xdge5	διφροποιός	subst	διφροποιός
xdge5	δίφρος	subst	δίφρος
xdge5	διφρουλκέω	v	διφρουλκέω
xdge5	διφρουλκία	subst	διφρουλκία
xdge5	διφρουργία	subst	διφρουργία
xdge5	διφροῦχος	adj	διφροῦχος
xdge5	διφροφορέω	v	διφροφορέω
xdge5	διφροφόρος	subst	διφροφόρος
xdge5	διφρυγής	adj	διφρυγής
xdge5	διφυέω	v	διφυέω
xdge5	δῐφυής	adj	δῐφυής
xdge5	διφυΐα	subst	διφυΐα
xdge5	δίφυιος	adj	δίφυιος
xdge5	δίφυλλος	adj	δίφυλλος
xdge5	διφυσίτης	adj	διφυσίτης
xdge5	δίφυσος	adj	δίφυσος
xdge5	δίφωνος	adj	δίφωνος
xdge5	δίχᾰ	adv	δίχᾰ
xdge5	διχάδε	adv	διχάδε
xdge5	διχάδεια	adv	διχάδεια
xdge5	δῐχάζω	v	δῐχάζω
xdge5	δίχαιος	adj	δίχαιος
xdge5	διχαίτης	·	διχαίτης·
xdge5	δῐχαίω	v	δῐχαίω
xdge5	διχάλα	subst	διχάλα
xdge5	διχάλκηρος	adj	διχάλκηρος
xdge5	διχαλκιαῖος	adj	διχαλκιαῖος
xdge5	δίχαλκον	subst	δίχαλκον
xdge5	δίχαλος	xr	δίχαλος
xdge5	διχάμετρος	adj	διχάμετρος
xdge5	διχανδόν	·	διχανδόν·
xdge5	διχάρακτος	adj	διχάρακτος
xdge5	δῐχάς	subst	δῐχάς
xdge5	δίχασμα	subst	δίχασμα
xdge5	διχασμός	subst	διχασμός
xdge5	διχαστήρ	adj	διχαστήρ
xdge5	διχαστής	subst	διχαστής
xdge5	διχαστός	adj	διχαστός
xdge5	δῐχάω	v	δῐχάω
xdge5	διχεῖ	xr	διχεῖ
xdge5	δίχειλος	adj	δίχειλος
xdge5	δίχειρ	adj	δίχειρ
xdge5	δίχη	subst	δίχη
xdge5	δῐχῇ	adv	δῐχῇ
xdge5	διχηλεύω	v	διχηλεύω
xdge5	διχηλέω	v	διχηλέω
xdge5	διχήλησις	subst	διχήλησις
xdge5	διχηλία	subst	διχηλία
xdge5	δίχηλος	adj	δίχηλος
xdge5	δῐχήρης	adj	δῐχήρης
xdge5	διχής	adj	διχής
xdge5	δίχησις	subst	δίχησις
xdge5	διχθά	adv	διχθά
xdge5	διχθά-ᾶς-ἡ	subst	διχθά
xdge5	διχθάδιος	adj	διχθάδιος
xdge5	διχθάς	adj	διχθάς
xdge5	δίχιλος	xr	δίχιλος
xdge5	διχίτων	adj	διχίτων
xdge5	διχίτωνος	adj	διχίτωνος
xdge5	δῐχόβουλος	adj	δῐχόβουλος
xdge5	διχογνωμέω	v	διχογνωμέω
xdge5	διχογνωμονέω	v	διχογνωμονέω
xdge5	διχόγνωμος	adj	διχόγνωμος
xdge5	διχογνωμοσύνη	subst	διχογνωμοσύνη
xdge5	διχογνώμων	adj	διχογνώμων
xdge5	διχογραφέω	v	διχογραφέω
xdge5	διχόζωνος	adj	διχόζωνος
xdge5	δῐχόθεν	adv	δῐχόθεν
xdge5	διχοινικία	subst	διχοινικία
xdge5	διχοινίκιος	adj	διχοινίκιος
xdge5	δῐχοίνῐκον	subst	δῐχοίνῐκον
